hash_par_vitima_suspeito,data_da_denuncia,denunciante,relacao_demandante_vitima,canal_de_atendimento,pais_de_origem_da_vitima,uf,estado,municipio,cenario_da_violacao,grupo_vulneravel,genero_da_vitima,idade_vitima,grau_instrucao_da_vitima,faixa_de_renda_da_vitima,raca_cor_da_vitima,deficiencia_vitima,genero_do_suspeito,idade_suspeito,grau_instrucao_do_suspeito,faixa_de_renda_do_suspeito,raca_cor_do_suspeito,deficiencia_suspeito,relacao_suspeito_x_vitima,denuncia_emergencial,nacionalidade_da_vitima,nacionalidade_do_suspeito,pais_de_origem_do_suspeito,etnia_da_vitima,etnia_do_suspeito,violacoes,motivacoes,agravantes,orientacao_sexual
DB278D22F163364EAB4EF56F5F6F87FDB122C094FC8468B7351CE67CF4611497,22/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,,PA,Pará,Marituba,CASA DE FAMILIAR,Violência Contra Criança ou Adolescente,FEMININO,02 a 04 anos,N/D,N/D,PARDA,NÃO,FEMININO,40 a 44 anos,N/D,N/D,PARDA,NÃO,AVÔ(Ó),NÃO,BRASILEIRO(A),N/D,BRASIL,N/D,N/D,violencia_psicologica.ALIENAÇÃO PARENTAL;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR CONHECIDO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
758D710F465391032914EC520E427C9CCF3C2D25B701940ABCA8F9C5007184C1,13/02/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Casimiro de Abreu,CASA VÍTIMA,Violência Contra Pessoa Socialmente Vulnerável,MASCULINO,50 a 54 anos,N/D,N/D,N/D,N/D,FEMININO,18 a 19 anos,N/D,N/D,N/D,N/D,VIZINHO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.DIFAMAÇÃO,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
BE8575BA2DB34E8E70FA2A8F3492AE875B82B55962B8BC8F30574B59477FF67E,27/03/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Sumaré,CASA DO SUSPEITO,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,,,
1EA7A96D7919F0A1AF641AFB838705594AF3ABF620652677C723984F0B4D4798,13/02/2020 00:00,TERCEIRO,VIZINHO(A),DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Rio de Janeiro,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,12 a 14 anos,ENSINO FUNDAMENTAL COMPLETO,N/D,BRANCA,NÃO,MASCULINO,50 a 54 anos,N/D,N/D,BRANCA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.MAUS TRATOS;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA,Motivação.EM RAZÃO DA IDADE;Motivação.EM RAZÃO DO SEXO BIOLÓGICO,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.AGRESSOR CONHECIDO;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO",
C5CBE9DA289E0C28DD9C3A51B378C79EEB6CC2748A816723267601BBB99F8D77,12/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Guaratinguetá,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,70 a 74 anos,N/D,N/D,BRANCA,NÃO,FEMININO,35 a 39 anos,N/D,N/D,BRANCA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.SITUAÇÃO DE RUA/ ABANDONO MATERIAL;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,,"Agravantes.AGRESSOR CONHECIDO;Agravantes.EM PÚBLICO - OUTRAS PESSOAS PRESENCIAM AS AGRESSÕES;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO",
96820539388A0BA600EEDACF46B2BECCE063364A1D63228C1914D4B52ECACC1D,18/04/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,AL,Alagoas,Senador Rui Palmeira,CASA VÍTIMA,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_psicologica.ASSÉDIO MORAL,,,
35D807D11EC4916E11FFE11D9BA2BAE9EACC980DEA3DD1E13747D2D7DA82D358,19/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SC,Santa Catarina,Criciúma,UNIDADE PRISIONAL,Violência Contra Pessoa Socialmente Vulnerável,MASCULINO,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,AGENTE PENITENCIÁRIO,NÃO,N/D,N/D,BRASIL,N/D,N/D,violencia_agressao_direito_liberdade.FALTA DE ACESSIBILIDADE,,Agravantes.AUTOR EM POSIÇÃO DE ASCENÇÃO OU DE AUTORIDADE,
B9558D187356BD1C74D257579C26D0AF9344196CF7534C50AAAB3E6B502698C9,03/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,CE,Ceará,Fortaleza,OUTROS,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,,Agravantes.RISCO DE MORTE,
50B4264656D85BE167AE1C68A76117F57E4CC9B6EDF46AADAFB3271BF4138AE6,26/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Franca,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,N/D,N/D,N/D,N/D,N/D,FEMININO,35 a 39 anos,N/D,N/D,N/D,N/D,AVÔ(Ó),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CONHECIDO",
3B9A7B0A6000743BAE5B819F8490C9C02CF99FEA6DDD593824D05C5857FE5AAF,21/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,DF,Distrito Federal,Brasília,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,05 a 09 anos,N/D,N/D,BRANCA,NÃO,FEMININO,35 a 39 anos,ENSINO MÉDIO COMPLETO,1 A 3 SALÁRIOS MÍNIMOS,BRANCA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.CONSTRANGIMENTO,Motivação.EM RAZÃO DA IDADE;Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
0086EB082F6BD2B9E2F1CBEEFD0C5601549B0F5CB4F4BB86586507BFEDE7C4E8,18/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MG,Minas Gerais,Belo Horizonte,ESTABELECIMENTO DE ENSINO,Violência Contra Criança ou Adolescente,FEMININO,05 a 09 anos,N/D,N/D,BRANCA,NÃO,FEMININO,35 a 39 anos,N/D,N/D,BRANCA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.EXPOSIÇÃO;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,Motivação.EM RAZÃO DA IDADE,"Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.EM PÚBLICO - OUTRAS PESSOAS PRESENCIAM AS AGRESSÕES;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.AGRESSOR CONHECIDO",
30397ECCD675A54A44236C05D96974640B62F1AABD1637338EC77BFA4ED8E34C,26/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PR,Paraná,Cruzmaltina,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,05 a 09 anos,ENSINO FUNDAMENTAL INCOMPLETO,N/D,BRANCA,NÃO,MASCULINO,40 a 44 anos,N/D,N/D,PARDA,NÃO,PADRASTO/ MADRASTA,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.AMEAÇA/COAÇÃO,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
524E782B900CA3B44E013DF6A34DAF128166D8156BD46D71E21C26087D1E6969,03/03/2020 00:00,A PRÓPRIA VÍTIMA,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,RJ,Rio de Janeiro,Rio de Janeiro,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,70 a 74 anos,N/D,N/D,N/D,N/D,MASCULINO,40 a 44 anos,N/D,N/D,N/D,N/D,FILHO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_agressao_honra.CALÚNIA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA,Motivação.EM RAZÃO DE CONDIÇÕES FÍSICAS;Motivação.EM RAZÃO DA IDADE,"Agravantes.VIOLÊNCIA NO ÂMBITO DOMÉSTICO - COABITAÇÃO E HOSPITALIDADE;Agravantes.AGRESSOR CONHECIDO;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
EF506A8C5E81F86BC00901221863C8131F220A1266A5F7442DD652F6D2444FF1,26/05/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,,BA,Bahia,Lauro de Freitas,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,70 a 74 anos,N/D,N/D,PRETA,NÃO,FEMININO,N/D,N/D,N/D,PARDA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_fisica.MAUS TRATOS;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.ASSÉDIO MORAL OBJETIVO;violencia_agressao_honra.DIFAMAÇÃO,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE",
61DD41ADBC88E7885B9B6FE54BF677130DEA0D2FDF41C85AE9F1B3501CC6EEEB,27/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,MA,Maranhão,São Luís,LOCAL DE TRABALHO DA VÍTIMA,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,NÃO,N/D,N/D,N/D,N/D,N/D,N/D,HIERARQUICAMENTE SUPERIOR,NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS,,
E91302AC3639F4E4E4BB9B17FAD3BB7B7C038233059A9D5E549C561E05F20161,27/05/2020 00:00,TERCEIRO,FILHO(A),DENÚNCIA - ATENDIMENTO TELEFÔNICO,,RJ,Rio de Janeiro,Magé,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,75 a 79 anos,N/D,N/D,BRANCA,NÃO,MASCULINO,35 a 39 anos,N/D,N/D,BRANCA,NÃO,FILHO(A),NÃO,N/D,N/D,N/D,N/D,N/D,violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.EXPOSIÇÃO;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA PSÍQUICA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE",
14A136B192B7AE1DE5326C94B691D02538EA967EC2729A321AA4BF60FC2AC3B9,28/06/2020 00:00,TERCEIRO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,,AM,Amazonas,Manaus,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,MASCULINO,70 a 74 anos,N/D,ATÉ 1 SALÁRIO MÍNIMO,PARDA,SIM,FEMININO,35 a 39 anos,N/D,N/D,PARDA,NÃO,N/D,NÃO,N/D,N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA;Motivação.EM RAZÃO DA IDADE,Agravantes.AGRESSOR CONHECIDO,
098708DDE0B3D6869B4C32E8F7DAB929CCD189AB72C00730753EA678F9D73A30,10/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Cunha,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,MASCULINO,60 a 64 anos,N/D,N/D,PARDA,NÃO,FEMININO,20 a 24 anos,N/D,N/D,BRANCA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_agressao_direito_liberdade.CÁRCERE PRIVADO,Motivação.EM RAZÃO DA IDADE,"Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
459402B67117933E6AD9040D3BED9CC3AA3029C848CD8A4F58316BF5CA882AD4,19/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,São Paulo,CASA VÍTIMA,Violência Contra Pessoa Socialmente Vulnerável,MASCULINO,55 a 59 anos,N/D,N/D,N/D,N/D,MASCULINO,40 a 44 anos,N/D,N/D,N/D,N/D,VIZINHO(A),RISCO IMINENTE DE MORTE DA VÍTIMA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.LESÃO CORPORAL;violencia_psicologica.TORTURA PSÍQUICA;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.ASSÉDIO MORAL;violencia_agressao_honra.INJÚRIA;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_honra.ASSÉDIO MORAL OBJETIVO;violencia_agressao_honra.ASSÉDIO MORAL SUBJETIVO;violencia_agressao_honra.CALÚNIA;violencia_agressao_direito_liberdade.FALTA DE ACESSIBILIDADE;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE;violencia_agressao_direito_liberdade.DIREITOS DE REPRODUÇÃO;violencia_agressao_liberdade_civil.PROPRIEDADE;violencia_agressao_liberdade_civil.CIDADANIA;violencia_violacoes_gerais.CRIMES CONTRA A SEGURANÇA FÍSICA;violencia_violacoes_gerais.AGRESSÕES QUE VIOLAM O DIREITO A IGUALDADE FORMAL;violencia_violacoes_gerais.AGRESSÕES QUE VIOLAM O DIREITO A IGUALDADE MATERIAL,Motivação.EM RAZÃO DE CONFLITO DE IDEIAS;Motivação.EM RAZÃO DA ORIGEM,"Agravantes.EM PÚBLICO - OUTRAS PESSOAS PRESENCIAM AS AGRESSÕES;Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.MOTIVO VIL, TORPE, INSIDIOSO, CRUEL, À TRAIÇÃO, OU POR DINHEIRO;Agravantes.AGRESSOR CONHECIDO",
CA37B20828116A3FC6D320F4473D79401F8360F4215639D3B3FBC3B7A938ACA9,10/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Piracicaba,CASA VÍTIMA,Violência Contra Pessoa Idosa,MASCULINO,70 a 74 anos,N/D,N/D,N/D,N/D,MASCULINO,18 a 19 anos,N/D,N/D,N/D,N/D,VIZINHO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,BRASIL,N/D,N/D,violencia_psicologica.INSUBSISTÊNCIA AFETIVA;violencia_psicologica.TORTURA PSÍ QUICA;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.ASSÉDIO MORAL;violencia_psicologica.AMEAÇA/COAÇÃO;violencia_crime_vida.TENTATIVA DE HOMICÍDIO;violencia_agressao_honra.INJÚRIA;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_honra.ASSÉDIO MORAL SUBJETIVO;violencia_agressao_honra.CALÚNIA;violencia_agressao_honra.ASSÉDIO MORAL OBJETIVO;violencia_agressao_direito_liberdade.AUTONOMIA DE VONTADE;violencia_violacoes_gerais.AGRESSÕES QUE VIOLAM O DIREITO A IGUALDADE MATERIAL;violencia_violacoes_gerais.VIOLÊNCIA CONTRA A LIBERDADE DE EXPRESSÃO;violencia_violacoes_gerais.AGRESSÕES QUE VIOLAM O DIREITO A IGUALDADE FORMAL;violencia_violacoes_gerais.VIOLÊNCIA PATRIMONIAL,Motivação.EM RAZÃO DA IDADE,Agravantes.RESULTADO DAS AGRESSÕES SE PROLONGAM AO LONGO DO TEMPO;Agravantes.AGRESSOR CONHECIDO,
FF22F4A3325FE7B6CE806CD7D6A51BF93B7E31DD3358D0A2FBF9029C789CE7C8,06/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,Sumaré,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,MASCULINO,05 a 09 anos,CRIANÇA/ADOLESCENTE QUE NÃO FREQUENTA INSTITUIÇÃO DE ENSINO,ATÉ 1 SALÁRIO MÍNIMO,PARDA,SIM,MASCULINO,35 a 39 anos,N/D,N/D,PARDA,SIM,TIO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),BRASIL,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_psicologica.INSUBSISTÊNCIA AFETIVA,Motivação.EM RAZÃO DE CONDIÇÕES FÍSICAS,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
A80D20FAE2D5F746EC7DA87D72AB4F4E0F0827F4FFF705D37A41613C40DBEF5C,04/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,São Paulo,CASA DO SUSPEITO,Violência Contra Pessoa Socialmente Vulnerável,N/D,20 a 24 anos,N/D,N/D,BRANCA,NÃO,FEMININO,20 a 24 anos,N/D,N/D,BRANCA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_crime_vida.ABORTO,Motivação.EM RAZÃO DA IDADE,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.RISCO DE MORTE",
7E6D261067DE85E60D009D1A22D27A47FB08D11BA8D2047E0FD466A31EE55474,06/04/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,AC,Acre,Cruzeiro do Sul,ÔNIBUS,Violência Contra Pessoa Socialmente Vulnerável,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,N/D,SEM RELAÇÃO,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,Motivação.EM RAZÃO DE BENEFÍCIO FINANCEIRO/GANÂNCIA,Agravantes.RISCO DE MORTE,
AD3EC4405FFC0AAB050DD4DA0764F8A615D945FB344E764E383E6DFC0DF224F4,06/02/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,SP,São Paulo,São Paulo,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,FEMININO,05 a 09 anos,ENSINO FUNDAMENTAL INCOMPLETO,N/D,BRANCA,NÃO,MASCULINO,N/D,N/D,N/D,PARDA,NÃO,PAI/ MÃE,NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL",
59A1860368E32A770A0233C0387C8DAB8A5F98E9C3BF925FD1F5C798D90E648E,24/01/2020 00:00,TERCEIRO,VIZINHO(A),DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,ES,Espírito Santo,Mimoso do Sul,CASA VÍTIMA,Violência Contra Pessoa Socialmente Vulnerável,MASCULINO,40 a 44 anos,N/D,N/D,N/D,N/D,FEMININO,40 a 44 anos,N/D,N/D,N/D,N/D,VIZINHO(A),SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.MAUS TRATOS;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO,,,
BC64F3D20A7DAE154F08588553E1BCE1BF939EFABEB0342FB48DB08C5F076722,08/06/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PR,Paraná,Curitiba,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Criança ou Adolescente,N/D,05 a 09 anos,N/D,N/D,N/D,N/D,FEMININO,N/D,N/D,N/D,N/D,N/D,PAI/ MÃE,SITUAÇÃO FLAGRANTE - ATÉ 24H DA OCORRÊNCIA,N/D,N/D,N/D,N/D,N/D,violencia_fisica.AGRESSÃO/VIAS DE FATO;violencia_psicologica.EXPOSIÇÃO;violencia_psicologica.CONSTRANGIMENTO;violencia_agressao_honra.DIFAMAÇÃO;violencia_agressao_honra.CALÚNIA,Motivação.EM RAZÃO DA IDADE,Agravantes.AGRESSOR CONHECIDO,
FD3F384B5402A7FAA5666724981645BB17BEB74B6F285FB5629CBA7AE3E20E59,28/01/2020 00:00,ANÔNIMO,N/D,DENÚNCIA - ATENDIMENTO TELEFÔNICO,BRASIL,PB,Paraíba,Mamanguape,CASA ONDE RESIDE A VÍTIMA E O SUSPEITO,Violência Contra Pessoa Idosa,FEMININO,75 a 79 anos,ANALFABETO,1 A 3 SALÁRIOS MÍNIMOS,BRANCA,NÃO,FEMININO,35 a 39 anos,ENSINO MÉDIO COMPLETO,N/D,PARDA,NÃO,FILHO(A),NÃO,BRASILEIRO(A),BRASILEIRO(A),N/D,N/D,N/D,violencia_fisica.EXPOSIÇÃO DE RISCO À SAÚDE;violencia_fisica.INSUBSISTÊNCIA MATERIAL;violencia_fisica.MAUS TRATOS;violencia_psicologica.CONSTRANGIMENTO;violencia_psicologica.TORTURA PSÍQUICA,,"Agravantes.VÍTIMA IDOSA, CRIANÇA, DEFICIENTE OU MINORIA ÉTNICA OU SOCIAL;Agravantes.AGRESSOR CÔNJUGE, CONVIVENTE, ASCENDENTE, DESCENDENTE OU PARENTE",
